Country Name,Year,Value,Disaggregation
Ecuador,2004,83.263,"Advanced, total"
Ecuador,2003,83.498,"Advanced, total"
Ecuador,2001,80.318,"Advanced, total"
Ecuador,2000,80.145,"Advanced, total"
"Egypt, Arab Rep.",2022,64.216,"Advanced, total"
"Egypt, Arab Rep.",2021,63.718,"Advanced, total"
"Egypt, Arab Rep.",2020,63.833,"Advanced, total"
"Egypt, Arab Rep.",2018,70.098,"Advanced, total"
"Egypt, Arab Rep.",2017,75.792,"Advanced, total"
"Egypt, Arab Rep.",2016,77.644,"Advanced, total"
"Egypt, Arab Rep.",2015,75.834,"Advanced, total"
"Egypt, Arab Rep.",2014,75.062,"Advanced, total"
"Egypt, Arab Rep.",2013,76.835,"Advanced, total"
"Egypt, Arab Rep.",2012,77.01,"Advanced, total"
"Egypt, Arab Rep.",2011,77.225,"Advanced, total"
"Egypt, Arab Rep.",2010,77.438,"Advanced, total"
"Egypt, Arab Rep.",2009,76.454,"Advanced, total"
"Egypt, Arab Rep.",2008,76.227,"Advanced, total"
El Salvador,2023,85.308,"Advanced, total"
El Salvador,2022,83.6,"Advanced, total"
El Salvador,2021,84.883,"Advanced, total"
El Salvador,2020,80.301,"Advanced, total"
El Salvador,2019,82.694,"Advanced, total"
El Salvador,2018,85.487,"Advanced, total"
El Salvador,2017,82.344,"Advanced, total"
El Salvador,2016,84.345,"Advanced, total"
El Salvador,2015,84.195,"Advanced, total"
El Salvador,2014,87.39,"Advanced, total"
El Salvador,2013,88.687,"Advanced, total"
El Salvador,2012,86.049,"Advanced, total"
El Salvador,2011,86.659,"Advanced, total"
El Salvador,2010,88.485,"Advanced, total"
Estonia,2023,78.16,"Advanced, total"
Estonia,2022,77.46,"Advanced, total"
Estonia,2021,76.643,"Advanced, total"
Estonia,2020,81.853,"Advanced, total"
Estonia,2019,82.139,"Advanced, total"
Estonia,2018,81.647,"Advanced, total"
Estonia,2017,81.989,"Advanced, total"
Estonia,2016,81.154,"Advanced, total"
Estonia,2015,81.215,"Advanced, total"
Estonia,2014,79.864,"Advanced, total"
Estonia,2013,80.401,"Advanced, total"
Estonia,2012,80.596,"Advanced, total"
Estonia,2011,79.268,"Advanced, total"
Estonia,2010,79.761,"Advanced, total"
Estonia,2009,80.515,"Advanced, total"
Estonia,2008,80.372,"Advanced, total"
Estonia,2007,81.655,"Advanced, total"
Estonia,2006,82.173,"Advanced, total"
Estonia,2005,79.847,"Advanced, total"
Estonia,2004,79.541,"Advanced, total"
Estonia,2003,78.473,"Advanced, total"
Estonia,2002,80.507,"Advanced, total"
Estonia,2001,79.328,"Advanced, total"
Estonia,2000,82.042,"Advanced, total"
Estonia,1999,80.391,"Advanced, total"
Estonia,1998,81.767,"Advanced, total"
Estonia,1997,81.482,"Advanced, total"
Eswatini,2021,75.736,"Advanced, total"
Eswatini,2016,82.555,"Advanced, total"
Ethiopia,2021,91.613,"Advanced, total"
Ethiopia,2013,93.595,"Advanced, total"
Ethiopia,2005,94.234,"Advanced, total"
Ethiopia,1999,90.257,"Advanced, total"
Fiji,2016,80.733,"Advanced, total"
Fiji,2014,92.07,"Advanced, total"
Fiji,2011,80.472,"Advanced, total"
Fiji,2005,71.672,"Advanced, total"
Finland,2023,73.942,"Advanced, total"
Finland,2022,74.039,"Advanced, total"
Finland,2021,75.597,"Advanced, total"
Finland,2020,74.071,"Advanced, total"
Finland,2019,73.753,"Advanced, total"
Finland,2018,74.804,"Advanced, total"
Finland,2017,73.906,"Advanced, total"
Finland,2016,74.365,"Advanced, total"
Finland,2015,75.089,"Advanced, total"
Finland,2014,75.135,"Advanced, total"
Finland,2013,75.248,"Advanced, total"
Finland,2012,76.635,"Advanced, total"
Finland,2011,76.758,"Advanced, total"
Finland,2010,76.985,"Advanced, total"
Finland,2009,78.012,"Advanced, total"
Finland,2008,79.14,"Advanced, total"
Finland,2007,78.729,"Advanced, total"
Finland,2006,79.038,"Advanced, total"
Finland,2005,79.935,"Advanced, total"
Finland,2004,80.784,"Advanced, total"
Finland,2003,81.253,"Advanced, total"
Finland,2002,81.263,"Advanced, total"
Finland,2001,81.574,"Advanced, total"
Finland,2000,81.956,"Advanced, total"
Finland,1999,84.208,"Advanced, total"
Finland,1998,80.269,"Advanced, total"
Finland,1997,80.254,"Advanced, total"
Finland,1996,81.897,"Advanced, total"
Finland,1995,82.26,"Advanced, total"
France,2023,77.218,"Advanced, total"
France,2022,77.274,"Advanced, total"
France,2021,77.38,"Advanced, total"
France,2020,75.651,"Advanced, total"
France,2019,76.637,"Advanced, total"
France,2018,76.548,"Advanced, total"
France,2017,76.602,"Advanced, total"
France,2016,77.289,"Advanced, total"
France,2015,77.515,"Advanced, total"
France,2014,77.381,"Advanced, total"
France,2013,76.164,"Advanced, total"
France,2012,76.181,"Advanced, total"
France,2011,75.344,"Advanced, total"
France,2010,75.286,"Advanced, total"
France,2009,74.997,"Advanced, total"
France,2008,75.725,"Advanced, total"
France,2007,74.585,"Advanced, total"
France,2006,73.998,"Advanced, total"
France,2005,74.413,"Advanced, total"
France,2004,78.357,"Advanced, total"
France,2003,78.597,"Advanced, total"
France,2002,78.285,"Advanced, total"
France,2001,77.869,"Advanced, total"
France,2000,77.709,"Advanced, total"
France,1999,77.524,"Advanced, total"
France,1998,77.393,"Advanced, total"
France,1997,79.269,"Advanced, total"
France,1996,79.557,"Advanced, total"
France,1995,77.758,"Advanced, total"
France,1994,77.638,"Advanced, total"
France,1993,78.355,"Advanced, total"
"Gambia, The",2023,56.417,"Advanced, total"
"Gambia, The",2018,74.466,"Advanced, total"
"Gambia, The",2012,84.929,"Advanced, total"
Georgia,2020,72.301,"Advanced, total"
Georgia,2019,71.978,"Advanced, total"
Georgia,2018,72.104,"Advanced, total"
Georgia,2017,73.797,"Advanced, total"
Georgia,2016,77,"Advanced, total"
Georgia,2015,76.092,"Advanced, total"
Georgia,2014,76.134,"Advanced, total"
Georgia,2013,75.845,"Advanced, total"
Georgia,2012,77.042,"Advanced, total"
Georgia,2011,76.585,"Advanced, total"
Germany,2023,72.898,"Advanced, total"
Germany,2022,73.249,"Advanced, total"
Germany,2021,72.977,"Advanced, total"
Germany,2020,72.689,"Advanced, total"
Germany,2019,74.372,"Advanced, total"
Germany,2018,73.74,"Advanced, total"
Germany,2017,74.072,"Advanced, total"
Germany,2016,74.032,"Advanced, total"
Germany,2015,73.63,"Advanced, total"
Germany,2014,74.059,"Advanced, total"
Germany,2013,74.112,"Advanced, total"
Germany,2012,74.272,"Advanced, total"
Germany,2011,74.251,"Advanced, total"
Germany,2010,73.802,"Advanced, total"
Germany,2009,73.753,"Advanced, total"
Germany,2008,72.966,"Advanced, total"
Germany,2007,74.811,"Advanced, total"
Germany,2006,74.877,"Advanced, total"
Germany,2005,74.473,"Advanced, total"
Germany,2004,74.757,"Advanced, total"
Germany,2003,75.38,"Advanced, total"
Germany,2002,75.429,"Advanced, total"
Germany,2001,75.945,"Advanced, total"
Germany,2000,76.435,"Advanced, total"
Germany,1999,76.749,"Advanced, total"
Germany,1997,76.494,"Advanced, total"
Germany,1996,77.503,"Advanced, total"
Germany,1995,77.838,"Advanced, total"
Germany,1994,77.678,"Advanced, total"
Germany,1993,78.332,"Advanced, total"
Germany,1992,77.848,"Advanced, total"
Ghana,2022,60.643,"Advanced, total"
Ghana,2021,56.394,"Advanced, total"
Ghana,2017,66.754,"Advanced, total"
Ghana,2015,83.894,"Advanced, total"
Ghana,2013,80.522,"Advanced, total"
Ghana,2010,75.372,"Advanced, total"
Ghana,2006,86.028,"Advanced, total"
Ghana,2000,71.961,"Advanced, total"
Ghana,1991,87.719,"Advanced, total"
Greece,2023,74.566,"Advanced, total"
Greece,2022,74.636,"Advanced, total"
Greece,2021,73.747,"Advanced, total"
Greece,2020,74.391,"Advanced, total"
Greece,2019,75.71,"Advanced, total"
Greece,2018,75.779,"Advanced, total"
Greece,2017,75.597,"Advanced, total"
Greece,2016,75.885,"Advanced, total"
Greece,2015,76.005,"Advanced, total"
Greece,2014,74.918,"Advanced, total"
Greece,2013,76.955,"Advanced, total"
Greece,2012,77.217,"Advanced, total"
Greece,2011,77.902,"Advanced, total"
Greece,2010,79.428,"Advanced, total"
Greece,2009,80.24,"Advanced, total"
Greece,2008,79.997,"Advanced, total"
Greece,2007,80.592,"Advanced, total"
Greece,2006,81.31,"Advanced, total"
Greece,2005,80.927,"Advanced, total"
Greece,2004,80.774,"Advanced, total"
Greece,2003,80.397,"Advanced, total"
Greece,2002,80.358,"Advanced, total"
Greece,2001,80.27,"Advanced, total"
Greece,2000,81.625,"Advanced, total"
Greece,1999,81.408,"Advanced, total"
Greece,1998,81.962,"Advanced, total"
Greece,1997,79.108,"Advanced, total"
Greece,1996,79.439,"Advanced, total"
Greece,1995,79.345,"Advanced, total"
Greece,1994,78.555,"Advanced, total"
Greece,1993,78.52,"Advanced, total"
Greece,1992,77.42,"Advanced, total"
Greece,1991,78.837,"Advanced, total"
Greece,1990,80.177,"Advanced, total"
Greece,1989,80.372,"Advanced, total"
Greece,1988,78.1,"Advanced, total"
Greece,1987,80.367,"Advanced, total"
Grenada,2020,69.661,"Advanced, total"
Grenada,2019,77.731,"Advanced, total"
Grenada,2018,78.066,"Advanced, total"
Guatemala,2023,86.237,"Advanced, total"
Guatemala,2022,81.226,"Advanced, total"
Guatemala,2021,84.594,"Advanced, total"
Guatemala,2019,81.434,"Advanced, total"
Guatemala,2018,81.981,"Advanced, total"
Guatemala,2017,82.1,"Advanced, total"
Guatemala,2016,82.561,"Advanced, total"
Guatemala,2015,85.211,"Advanced, total"
Guatemala,2014,79.639,"Advanced, total"
Guatemala,2013,85.845,"Advanced, total"
Guatemala,2012,87.251,"Advanced, total"
Guatemala,2011,85.821,"Advanced, total"
Guatemala,2010,87.561,"Advanced, total"
Guatemala,2006,86.082,"Advanced, total"
Guatemala,2004,81.593,"Advanced, total"
Guatemala,2003,87.877,"Advanced, total"
Guinea,2019,79.511,"Advanced, total"
Guinea,2002,69.032,"Advanced, total"
Guinea-Bissau,2022,80.986,"Advanced, total"
Guinea-Bissau,2019,82.439,"Advanced, total"
Guinea-Bissau,2018,93.608,"Advanced, total"
Guyana,2019,79.312,"Advanced, total"
Guyana,2018,78.469,"Advanced, total"
Haiti,2012,70.918,"Advanced, total"
Honduras,2023,84.666,"Advanced, total"
Honduras,2022,76.802,"Advanced, total"
Honduras,2021,84.298,"Advanced, total"
Honduras,2019,83.443,"Advanced, total"
Honduras,2018,86.308,"Advanced, total"
Honduras,2017,83.604,"Advanced, total"
Honduras,2016,86.74,"Advanced, total"
Honduras,2015,85.718,"Advanced, total"
Honduras,2014,86.198,"Advanced, total"
Honduras,2013,88.862,"Advanced, total"
Honduras,2012,83.379,"Advanced, total"
Honduras,2011,87.715,"Advanced, total"
Honduras,2010,89.467,"Advanced, total"
Honduras,2009,89.261,"Advanced, total"
Honduras,2008,90.482,"Advanced, total"
Honduras,2007,87.168,"Advanced, total"
Honduras,2006,86.348,"Advanced, total"
Honduras,2005,91.884,"Advanced, total"
"Hong Kong SAR, China",2023,74.007,"Advanced, total"
"Hong Kong SAR, China",2022,75.095,"Advanced, total"
"Hong Kong SAR, China",2021,77.08,"Advanced, total"
"Hong Kong SAR, China",2020,76.978,"Advanced, total"
"Hong Kong SAR, China",2019,76.492,"Advanced, total"
"Hong Kong SAR, China",2018,76.66,"Advanced, total"
"Hong Kong SAR, China",2017,76.786,"Advanced, total"
"Hong Kong SAR, China",2016,76.184,"Advanced, total"
"Hong Kong SAR, China",2015,76.549,"Advanced, total"
"Hong Kong SAR, China",2014,76.013,"Advanced, total"
"Hong Kong SAR, China",2013,76.607,"Advanced, total"
"Hong Kong SAR, China",2012,77.266,"Advanced, total"
"Hong Kong SAR, China",2011,77.632,"Advanced, total"
"Hong Kong SAR, China",2010,76.127,"Advanced, total"
"Hong Kong SAR, China",2009,75.86,"Advanced, total"
Hungary,2023,77.728,"Advanced, total"
Hungary,2022,77.762,"Advanced, total"
Hungary,2021,76.801,"Advanced, total"
Hungary,2020,71.791,"Advanced, total"
Hungary,2019,73.09,"Advanced, total"
Hungary,2018,73.227,"Advanced, total"
Hungary,2017,73.065,"Advanced, total"
Hungary,2016,73.608,"Advanced, total"
Hungary,2015,72.854,"Advanced, total"
Hungary,2014,72.751,"Advanced, total"
Hungary,2013,74.686,"Advanced, total"
Hungary,2012,75.084,"Advanced, total"
Hungary,2011,75.341,"Advanced, total"
Hungary,2010,74.916,"Advanced, total"
Hungary,2009,75.002,"Advanced, total"
Hungary,2008,75.443,"Advanced, total"
Hungary,2007,75.848,"Advanced, total"
Hungary,2006,77.241,"Advanced, total"
Hungary,2005,78.792,"Advanced, total"
Hungary,2004,78.36,"Advanced, total"
Hungary,2003,77.54,"Advanced, total"
Hungary,2002,77.791,"Advanced, total"
Hungary,2001,77.201,"Advanced, total"
Hungary,2000,76.634,"Advanced, total"
Hungary,1999,76.496,"Advanced, total"
Hungary,1998,76.239,"Advanced, total"
Hungary,1997,77.171,"Advanced, total"
Iceland,2023,85.374,"Advanced, total"
Iceland,2022,86.687,"Advanced, total"
Iceland,2021,85.957,"Advanced, total"
Iceland,2020,88.067,"Advanced, total"
Iceland,2019,90.165,"Advanced, total"
Iceland,2018,90.208,"Advanced, total"
Iceland,2017,91.329,"Advanced, total"
Iceland,2016,91.749,"Advanced, total"
Iceland,2015,91.712,"Advanced, total"
Iceland,2014,91.014,"Advanced, total"
Iceland,2013,90.647,"Advanced, total"
Iceland,2012,90.852,"Advanced, total"
Iceland,2011,90.721,"Advanced, total"
Iceland,2010,89.991,"Advanced, total"
Iceland,2009,90.342,"Advanced, total"
Iceland,2008,90.112,"Advanced, total"
Iceland,2007,90.794,"Advanced, total"
Iceland,2006,91.129,"Advanced, total"
Iceland,2005,91.43,"Advanced, total"
Iceland,2004,91.02,"Advanced, total"
Iceland,2003,92.941,"Advanced, total"
Iceland,2002,94.229,"Advanced, total"
Iceland,2001,92.659,"Advanced, total"
Iceland,2000,94.867,"Advanced, total"
Iceland,1999,94.157,"Advanced, total"
India,2023,65.269,"Advanced, total"
India,2022,63.462,"Advanced, total"
India,2021,61.889,"Advanced, total"
India,2020,61.103,"Advanced, total"
India,2019,61.446,"Advanced, total"
India,2018,60.646,"Advanced, total"
India,2012,64.064,"Advanced, total"
India,2010,63.087,"Advanced, total"
India,2005,68.912,"Advanced, total"
India,2000,69.206,"Advanced, total"
India,1994,72.268,"Advanced, total"
Indonesia,2023,81.418,"Advanced, total"
Indonesia,2022,80.438,"Advanced, total"
Indonesia,2021,80.481,"Advanced, total"
Indonesia,2020,82.265,"Advanced, total"
Indonesia,2019,84.082,"Advanced, total"
Indonesia,2018,81.859,"Advanced, total"
Indonesia,2017,84.865,"Advanced, total"
Indonesia,2016,85.594,"Advanced, total"
Indonesia,2015,85.621,"Advanced, total"
Indonesia,2014,86.41,"Advanced, total"
Indonesia,2013,86.606,"Advanced, total"
Indonesia,2012,87.917,"Advanced, total"
Indonesia,2011,85.448,"Advanced, total"
Indonesia,2010,84.013,"Advanced, total"
Indonesia,2009,79.835,"Advanced, total"
Indonesia,2008,84.383,"Advanced, total"
Indonesia,2007,80.467,"Advanced, total"
Indonesia,2006,85.209,"Advanced, total"
Indonesia,2005,87.242,"Advanced, total"
Indonesia,2004,79.551,"Advanced, total"
Indonesia,2003,78.84,"Advanced, total"
Indonesia,2002,86.065,"Advanced, total"
Indonesia,2001,79.744,"Advanced, total"
Indonesia,2000,87.261,"Advanced, total"
Indonesia,1999,87.856,"Advanced, total"
Indonesia,1998,86.852,"Advanced, total"
Indonesia,1997,89.028,"Advanced, total"
Indonesia,1996,86.054,"Advanced, total"
Indonesia,1994,85.885,"Advanced, total"
Indonesia,1993,86.016,"Advanced, total"
Indonesia,1992,86.746,"Advanced, total"
Indonesia,1991,87.09,"Advanced, total"
Indonesia,1990,86.085,"Advanced, total"
"Iran, Islamic Rep.",2022,53.015,"Advanced, total"
"Iran, Islamic Rep.",2021,52.522,"Advanced, total"
"Iran, Islamic Rep.",2020,52.607,"Advanced, total"
"Iran, Islamic Rep.",2019,56.871,"Advanced, total"
"Iran, Islamic Rep.",2018,57.548,"Advanced, total"
"Iran, Islamic Rep.",2016,43.476,"Advanced, total"
"Iran, Islamic Rep.",2015,41.578,"Advanced, total"
"Iran, Islamic Rep.",2014,39.496,"Advanced, total"
"Iran, Islamic Rep.",2013,40.047,"Advanced, total"
"Iran, Islamic Rep.",2012,41.452,"Advanced, total"
"Iran, Islamic Rep.",2011,39.414,"Advanced, total"
"Iran, Islamic Rep.",2010,42.408,"Advanced, total"
"Iran, Islamic Rep.",2009,42.572,"Advanced, total"
"Iran, Islamic Rep.",2008,41.853,"Advanced, total"
"Iran, Islamic Rep.",2007,45.233,"Advanced, total"
"Iran, Islamic Rep.",2006,46.453,"Advanced, total"
"Iran, Islamic Rep.",2005,48.271,"Advanced, total"
Iraq,2021,74.713,"Advanced, total"
Iraq,2012,64.977,"Advanced, total"
Iraq,2007,79.604,"Advanced, total"
Ireland,2023,82.723,"Advanced, total"
Ireland,2022,83.128,"Advanced, total"
Ireland,2021,81.966,"Advanced, total"
Ireland,2020,80.606,"Advanced, total"
Ireland,2019,81.154,"Advanced, total"
Ireland,2018,81.308,"Advanced, total"
Ireland,2017,81.11,"Advanced, total"
Ireland,2016,80.821,"Advanced, total"
Ireland,2015,80.933,"Advanced, total"
Ireland,2014,80.534,"Advanced, total"
Ireland,2013,81.398,"Advanced, total"
Ireland,2012,81.208,"Advanced, total"
Ireland,2011,82.266,"Advanced, total"
Ireland,2010,82.823,"Advanced, total"
Ireland,2009,84.055,"Advanced, total"
Ireland,2008,84.701,"Advanced, total"
Ireland,2007,85.48,"Advanced, total"
Ireland,2006,83.433,"Advanced, total"
Ireland,2005,83.28,"Advanced, total"
Ireland,2004,82.605,"Advanced, total"
Ireland,2003,83.535,"Advanced, total"
Ireland,2002,83.379,"Advanced, total"
Ireland,2001,86.741,"Advanced, total"
Ireland,2000,86.279,"Advanced, total"
Ireland,1999,87.208,"Advanced, total"
Ireland,1997,82.431,"Advanced, total"
Ireland,1996,80.751,"Advanced, total"
Ireland,1995,81.607,"Advanced, total"
Ireland,1994,81.711,"Advanced, total"
Ireland,1993,80.409,"Advanced, total"
Ireland,1992,78.856,"Advanced, total"
Israel,2023,80.373,"Advanced, total"
Israel,2022,80.652,"Advanced, total"
Israel,2021,79.996,"Advanced, total"
Israel,2020,80.166,"Advanced, total"
Israel,2019,81.4,"Advanced, total"
Israel,2018,81.546,"Advanced, total"
Israel,2017,81.259,"Advanced, total"
Israel,2016,82.287,"Advanced, total"
Israel,2015,82.109,"Advanced, total"
Israel,2014,82.168,"Advanced, total"
Israel,2013,81.405,"Advanced, total"
Israel,2012,81.793,"Advanced, total"
Israel,2011,76.65,"Advanced, total"
Israel,2010,75.11,"Advanced, total"
Israel,2009,74.79,"Advanced, total"
Italy,2023,75.922,"Advanced, total"
Italy,2022,75.545,"Advanced, total"
Italy,2021,75.368,"Advanced, total"
Italy,2020,73.659,"Advanced, total"
Italy,2019,74.759,"Advanced, total"
Italy,2018,74.91,"Advanced, total"
Italy,2017,75.069,"Advanced, total"
Italy,2016,75.084,"Advanced, total"
Italy,2015,74.508,"Advanced, total"
Italy,2014,74.619,"Advanced, total"
Italy,2013,74.292,"Advanced, total"
Italy,2012,75.025,"Advanced, total"
Italy,2011,74.759,"Advanced, total"
Italy,2010,74.478,"Advanced, total"
Italy,2009,75.255,"Advanced, total"
Italy,2008,76.363,"Advanced, total"
Italy,2007,75.357,"Advanced, total"
Italy,2006,76.322,"Advanced, total"
Italy,2005,77.667,"Advanced, total"
Italy,2004,79.858,"Advanced, total"
Italy,2003,79.649,"Advanced, total"
Italy,2002,79.942,"Advanced, total"
Italy,2001,79.431,"Advanced, total"
Italy,2000,79.652,"Advanced, total"
Italy,1999,80.369,"Advanced, total"
Italy,1998,79.965,"Advanced, total"
Italy,1997,79.617,"Advanced, total"
Italy,1996,80.298,"Advanced, total"
Italy,1995,80.401,"Advanced, total"
Italy,1994,80.782,"Advanced, total"
Italy,1993,81.059,"Advanced, total"
Italy,1992,80.076,"Advanced, total"
Jamaica,2023,76.727,"Advanced, total"
Jamaica,2022,73.872,"Advanced, total"
Jamaica,2021,73.089,"Advanced, total"
Jamaica,2020,77.28,"Advanced, total"
Jamaica,2019,75.755,"Advanced, total"
Jamaica,2018,74.918,"Advanced, total"
Jamaica,2017,76.016,"Advanced, total"
Jamaica,2016,76.206,"Advanced, total"
Jamaica,2014,77.053,"Advanced, total"
Jamaica,2013,76.497,"Advanced, total"
Jamaica,2012,76.814,"Advanced, total"
Jamaica,2011,76.839,"Advanced, total"
Jamaica,2010,80.38,"Advanced, total"
Jamaica,2009,80.933,"Advanced, total"
Jamaica,2008,82.814,"Advanced, total"
Japan,2020,78.63,"Advanced, total"
Japan,2019,79.09,"Advanced, total"
Japan,2018,78.33,"Advanced, total"
Japan,2017,78.1,"Advanced, total"
Japan,2016,77.72,"Advanced, total"
Japan,2015,77.56,"Advanced, total"
Japan,2013,77.51,"Advanced, total"
Japan,2012,76.89,"Advanced, total"
Jordan,2022,60.028,"Advanced, total"
Jordan,2021,61.718,"Advanced, total"
Jordan,2020,59.039,"Advanced, total"
Jordan,2019,58.931,"Advanced, total"
Jordan,2018,61.733,"Advanced, total"
Jordan,2017,65.245,"Advanced, total"
Kenya,2021,67.616,"Advanced, total"
Kenya,2019,86.186,"Advanced, total"
Kenya,2016,69.136,"Advanced, total"
Kenya,2005,77.824,"Advanced, total"
Kenya,1999,82.746,"Advanced, total"
Kiribati,2020,83.631,"Advanced, total"
Kiribati,2019,80.622,"Advanced, total"
Kiribati,2015,82.659,"Advanced, total"
"Korea, Rep.",2023,74.068,"Advanced, total"
"Korea, Rep.",2022,73.532,"Advanced, total"
"Korea, Rep.",2021,72.177,"Advanced, total"
"Korea, Rep.",2020,71.36,"Advanced, total"
"Korea, Rep.",2019,72.297,"Advanced, total"
"Korea, Rep.",2018,72.237,"Advanced, total"
"Korea, Rep.",2017,72.299,"Advanced, total"
"Korea, Rep.",2016,72.108,"Advanced, total"
"Korea, Rep.",2015,71.942,"Advanced, total"
"Korea, Rep.",2014,71.27,"Advanced, total"
"Korea, Rep.",2013,70.519,"Advanced, total"
"Korea, Rep.",2012,70.598,"Advanced, total"
"Korea, Rep.",2011,70.172,"Advanced, total"
"Korea, Rep.",2010,69.831,"Advanced, total"
"Korea, Rep.",2009,69.4,"Advanced, total"
"Korea, Rep.",2008,69.753,"Advanced, total"
"Korea, Rep.",2007,69.859,"Advanced, total"
"Korea, Rep.",2006,69.779,"Advanced, total"
"Korea, Rep.",2005,69.522,"Advanced, total"
"Korea, Rep.",2004,69.411,"Advanced, total"
"Korea, Rep.",2003,67.972,"Advanced, total"
"Korea, Rep.",2002,66.026,"Advanced, total"
"Korea, Rep.",2001,65.868,"Advanced, total"
"Korea, Rep.",2000,65.702,"Advanced, total"
Kosovo,2022,68.728,"Advanced, total"
Kosovo,2021,70.657,"Advanced, total"
Kosovo,2020,71.365,"Advanced, total"
Kosovo,2019,77.023,"Advanced, total"
Kosovo,2018,79.962,"Advanced, total"
Kosovo,2017,71.55,"Advanced, total"
Kosovo,2016,65.13,"Advanced, total"
Kosovo,2015,63.195,"Advanced, total"
Kosovo,2014,70.217,"Advanced, total"
Kosovo,2013,73.024,"Advanced, total"
Kosovo,2012,69.582,"Advanced, total"
Kosovo,2000,83.05,"Advanced, total"
Kuwait,2016,72.73,"Advanced, total"
Kyrgyz Republic,2018,73.66,"Advanced, total"
Kyrgyz Republic,2017,76.59,"Advanced, total"
Kyrgyz Republic,2016,76.07,"Advanced, total"
Kyrgyz Republic,2015,76.27,"Advanced, total"
Kyrgyz Republic,2014,76.61,"Advanced, total"
Kyrgyz Republic,2013,75.74,"Advanced, total"
Kyrgyz Republic,2012,80.16,"Advanced, total"
Kyrgyz Republic,2011,80.01,"Advanced, total"
Lao PDR,2022,77.906,"Advanced, total"
Lao PDR,2017,77.941,"Advanced, total"
Lao PDR,2010,93.144,"Advanced, total"
Latvia,2023,77.401,"Advanced, total"
Latvia,2022,76.793,"Advanced, total"
Latvia,2021,77.635,"Advanced, total"
Latvia,2020,83.035,"Advanced, total"
Latvia,2019,86.551,"Advanced, total"
Latvia,2018,84.611,"Advanced, total"
Latvia,2017,84.54,"Advanced, total"
Latvia,2016,84.247,"Advanced, total"
Latvia,2015,83.221,"Advanced, total"
Latvia,2014,82.28,"Advanced, total"
Latvia,2013,83.674,"Advanced, total"
Latvia,2012,85.425,"Advanced, total"
Latvia,2011,83.946,"Advanced, total"
Latvia,2010,83.129,"Advanced, total"
Latvia,2009,84.183,"Advanced, total"
Latvia,2008,85.787,"Advanced, total"
Latvia,2007,85.109,"Advanced, total"
Latvia,2006,83.999,"Advanced, total"
Latvia,2005,81.754,"Advanced, total"
Latvia,2004,83.343,"Advanced, total"
Latvia,2003,79.053,"Advanced, total"
Latvia,2002,79.498,"Advanced, total"
Latvia,2001,77.048,"Advanced, total"
Latvia,2000,77.691,"Advanced, total"
Latvia,1999,76.919,"Advanced, total"
Latvia,1998,78.376,"Advanced, total"
Lebanon,2019,60.791,"Advanced, total"
Lesotho,2019,88.514,"Advanced, total"
Liberia,2017,74.848,"Advanced, total"
Liberia,2016,92.689,"Advanced, total"
Liberia,2014,93.602,"Advanced, total"
Liberia,2010,78.662,"Advanced, total"
Lithuania,2023,81.359,"Advanced, total"
Lithuania,2022,81.28,"Advanced, total"
Lithuania,2021,81.389,"Advanced, total"
Lithuania,2020,82.777,"Advanced, total"
Lithuania,2019,83.342,"Advanced, total"
Lithuania,2018,83.094,"Advanced, total"
Lithuania,2017,82.854,"Advanced, total"
Lithuania,2016,83.372,"Advanced, total"
Lithuania,2015,82.443,"Advanced, total"
Lithuania,2014,82.527,"Advanced, total"
Lithuania,2013,83.444,"Advanced, total"
Lithuania,2012,83.237,"Advanced, total"
Lithuania,2011,84.035,"Advanced, total"
Lithuania,2010,84.198,"Advanced, total"
Lithuania,2009,83.055,"Advanced, total"
Lithuania,2008,82.3,"Advanced, total"
Lithuania,2007,81.989,"Advanced, total"
Lithuania,2006,82.382,"Advanced, total"
Lithuania,2005,82.968,"Advanced, total"
Lithuania,2004,82.767,"Advanced, total"
Lithuania,2003,85.163,"Advanced, total"
Lithuania,2002,82.399,"Advanced, total"
Lithuania,2001,86.324,"Advanced, total"
Lithuania,2000,81.4,"Advanced, total"
Lithuania,1999,83.544,"Advanced, total"
Lithuania,1998,83.538,"Advanced, total"
Luxembourg,2023,79.821,"Advanced, total"
Luxembourg,2022,79.313,"Advanced, total"
Luxembourg,2021,80.17,"Advanced, total"
Luxembourg,2020,79.443,"Advanced, total"
Luxembourg,2019,79.607,"Advanced, total"
Luxembourg,2018,79.499,"Advanced, total"
Luxembourg,2017,81.071,"Advanced, total"
Luxembourg,2016,79.406,"Advanced, total"
Luxembourg,2015,79.6,"Advanced, total"
Luxembourg,2014,79.678,"Advanced, total"
Luxembourg,2013,79.174,"Advanced, total"
Luxembourg,2012,79.535,"Advanced, total"
Luxembourg,2011,79.347,"Advanced, total"
Luxembourg,2010,80.408,"Advanced, total"
Luxembourg,2009,79.701,"Advanced, total"
Luxembourg,2008,78.065,"Advanced, total"
Luxembourg,2007,79.492,"Advanced, total"
Luxembourg,2006,79.058,"Advanced, total"
Luxembourg,2005,78.761,"Advanced, total"
Luxembourg,2004,79.924,"Advanced, total"
Luxembourg,2003,78.76,"Advanced, total"
Luxembourg,2002,79.581,"Advanced, total"
Luxembourg,2001,79.972,"Advanced, total"
Luxembourg,2000,76.706,"Advanced, total"
Luxembourg,1999,76.312,"Advanced, total"
